DateTime	Tweet Id	Text	Username
2022-04-29 13:27:08+00:00	1520031933450838016	"The Duke has entered the chat 😂😂
#MysteryCrate @billygil @jessica_smetana @ChrisWittyngham @__ChrisCote @10DayTony @roybelly #Scattergories
📺 https://t.co/aZylHvY9Uj
🧠 https://t.co/d6bIvfcsjj https://t.co/jpOCbYCoQv"	LeBatardShow
2022-04-29 13:18:19+00:00	1520029716744486912	"#BecauseMiami Following the recording of this week's episode, the Miami City Commission voted in favor of allowing #InterMiamiCF to build Miami Freedom Park. Also, @NikkiFried, who is currently running for governor of Florida, joins us.
🌴 https://t.co/QbW3GghAgn https://t.co/sMbcSpVFUh"	LeBatardShow
2022-04-29 13:02:05+00:00	1520025629718196227	"#MysteryCrate The Shipping Container plays an intense game of #Scattergories that ultimately goes haywire. 
🧠 https://t.co/1ogfUZGFds 🧠 https://t.co/FJOWvtFrbh https://t.co/4iqS16q3Rp"	LeBatardShow
2022-04-29 11:40:38+00:00	1520005130409623554	@getnickwright I don’t think a victory lap is allowed when you pick all the higher seeds in basketball — Dan	LeBatardShow
2022-04-29 04:46:04+00:00	1519900800998420480	"The Sixers are advancing, but the crew still finds time to roast Doc Rivers. 😂🏀
#NBAPlayoffs Post Game Show with
@DarthAmin, @talkhoops,
@MoDakhil_NBA, &amp; @tomhaberstroh 
💥Now Live💥
🏀 https://t.co/LHAGpHgwMr
📺 https://t.co/2MdaM3y5jA https://t.co/tgu3IEAawL"	LeBatardShow
2022-04-29 01:56:41+00:00	1519858174517518337	Chris Paul is 14 of 14 @Stugotz790 — Dan	LeBatardShow
2022-04-28 18:33:52+00:00	1519746738994794497	"“Punishment often at ESPN is determined by public reaction.” - @jemelehill joins Dan to break down the Sage Steele lawsuit.
🎙 https://t.co/uyxzm7t5GD
📺 https://t.co/2MdaM3y5jA https://t.co/Quzwx4hpYL"	LeBatardShow
2022-04-28 17:33:38+00:00	1519731579337297920	"#NBAPlayoffs Post Game Show with @DarthAmin @tomhaberstroh
@talkhoops @MoDakhil_NBA &amp; more!! #TONIGHT #StatInYoFace #LetsGetWeird
🧿 https://t.co/2MdaM3y5jA https://t.co/EEz8sU8uDI"	LeBatardShow
2022-04-28 17:24:51+00:00	1519729370918707200	"Ladies and Gentlemen…@mikegolicjr 💥 
📺 https://t.co/WfrqV9xqbw
💥 https://t.co/p2H8268YdF https://t.co/mcIGA7fBU7"	LeBatardShow
2022-04-28 15:08:43+00:00	1519695112208633861	Stugotz walking into work this morning https://t.co/4WRAmMZU52	LeBatardShow
2022-04-28 14:05:55+00:00	1519679304958988289	Tis the season https://t.co/DJ81qRwoHY	LeBatardShow
2022-04-28 13:55:04+00:00	1519676577205964801	"#STUPODITY DRAFT DAY!!!
Kyle Hamilton, Chris Olave, Drake London &amp; Jordan Davis joined Stugotz, Golic, Smetty, Mikey A. &amp; Billy as they got ready for the 2022 #NFLDraft
🏈 https://t.co/wNPsRa3vta 🏈 https://t.co/B13aR8QPt4 https://t.co/bX5oLbnOiP"	LeBatardShow
2022-04-28 13:30:07+00:00	1519670298269958147	"#MoCo Pivotal Pivots
featuring @Buccigross &amp; @aotheprince93 
👑 https://t.co/OVh6KdWV3V
👑 https://t.co/4vPkpUQl8k https://t.co/F5vmqepeQ8"	LeBatardShow
2022-04-28 04:09:47+00:00	1519529284100108288	@WorldWideWob https://t.co/6DMEciEXXB	LeBatardShow
2022-04-28 02:52:26+00:00	1519509818805047296	@Emetzler4 ❤️	LeBatardShow
2022-04-28 01:56:37+00:00	1519495771225210886	@DarthAmin John Wozniak ain’t walking through that door https://t.co/p2Fr8eWBal	LeBatardShow
2022-04-28 01:05:39+00:00	1519482943999258624	@ImHowOld @jessica_smetana We paused to let it sit. That’s the highest tier before the laugh — Dan	LeBatardShow
2022-04-27 23:16:56+00:00	1519455584436817921	@hcottymo Squeezed it. Held it. You’d think if you heard it so much, you’d know the details. Remind me to get to it tomorrow — Dan	LeBatardShow
2022-04-27 20:54:00+00:00	1519419617562791941	"“He’s ruining it.” - @billygil while making his case for @jj_redick to be booted from First Take on #MadDog Wednesdays. 😂
📺 https://t.co/w7oxTMFZWv
🎙 https://t.co/DSD8tKT6Z9 https://t.co/7F4agZ8ZT0"	LeBatardShow
2022-04-27 20:38:36+00:00	1519415741669384195	"🏈 @Stugotz790’s Mock Draft 1.0 🏈
Sponsored by @oofos #feeltheOO 
📺 https://t.co/SerWF8tgiX
♾ https://t.co/2MdaM3y5jA https://t.co/AasrUWvOlo"	LeBatardShow
2022-04-27 18:37:33+00:00	1519385278254886912	"“That hypocrisy is exactly what a narcissist in denial does.” - @sullduggery on the evolution of Kyrie Irving.
📺 https://t.co/m4ts5F777C
🏀 https://t.co/OQTAXFmTZA https://t.co/IvoGVBbAiI"	LeBatardShow
2022-04-27 17:03:48+00:00	1519361685101977600	"“This quest started six years ago when something was stolen from me.” - @billygil 
#FunniestThing From The Sports Weekend presented by @cbdmd_usa 🪴 
🌱 https://t.co/8JJLVQCYkh
🌱 https://t.co/2MdaM3y5jA https://t.co/gwfkU1fYk3"	LeBatardShow
2022-04-27 16:23:33+00:00	1519351554800824323	"Top 5 things that make @ChrisWittyngham an Arse. Narrated by @10DayTony 😂😂
⚽️ https://t.co/w7oxTMFZWv
🎙 https://t.co/DSD8tKT6Z9 https://t.co/nAfUr4nD4P"	LeBatardShow
2022-04-27 15:55:19+00:00	1519344450866225154	"“I hate Miami, I hate the Heat, I hate the Marlins…I do not give a shit about these teams.” - @jessica_smetana 😂
📺 https://t.co/GHtAHpcbFZ
🌴 https://t.co/0humfGSFcy https://t.co/ApnhOgjGIm"	LeBatardShow
2022-04-27 15:42:53+00:00	1519341321017823233	"“I’m done with the Heat.” - a fed up @jessica_smetana as she verbalizes her disdain for the Miami franchise. 
📺 https://t.co/GHtAHpcbFZ
🎙 https://t.co/0humfGSFcy https://t.co/DgeV2teQlG"	LeBatardShow
2022-04-27 15:18:40+00:00	1519335224630521859	"“He couldn’t do anything.” Dan and @ChrisWittyngham break down the collapse of Ice Trae Young and the Hawks. #HEATCulture #TheStrusIsLoose
📺 https://t.co/GHtAHpcbFZ
🏀 https://t.co/0humfGSFcy https://t.co/Kg8P6s1IZa"	LeBatardShow
2022-04-27 14:49:32+00:00	1519327893075148801	"“I don’t like you today.” - @10DayTony and @billygil are off to a rocky start. 😂
📺 https://t.co/GHtAHpcbFZ
🎙 https://t.co/0humfGSFcy https://t.co/VJtmriYmpL"	LeBatardShow
2022-04-27 13:47:03+00:00	1519312169648726019	"“I don’t think it cost him anything financially, any of the issues he had.” - John Skipper on Adam Schefter commanding a big new contract from ESPN despite having to apologize for multiple gaffes recently. 
💰 https://t.co/RAjQ87MPqk 💰 https://t.co/xupoXae7rj https://t.co/Tq2lwpiJuT"	LeBatardShow
2022-04-27 13:43:30+00:00	1519311277008502785	"#CINEPHOBE National Treasure:
Book of Secrets. 🔦🗺🏺🔭🪤
🗿 https://t.co/suhWmX03GF 🗿 https://t.co/8B3fSdPRz4 https://t.co/XjDlEbwlda"	LeBatardShow
2022-04-27 13:32:59+00:00	1519308628624388096	"#BasketballIlluminati The Jordan Rules
👁 https://t.co/9LD1XI0Xu1 👁 https://t.co/Y5dFPFQn0H https://t.co/vCin3NV3SS"	LeBatardShow
2022-04-27 12:59:33+00:00	1519300215412428800	“I don’t give a shit about the Miami Heat.” - Jessica Smetana https://t.co/ZFRDfPFQXy	LeBatardShow
2022-04-27 12:56:19+00:00	1519299401721782273	"“I just want to stop for one second and enjoy what David just said because that is brilliant.” - John Skipper enjoyed the hell out of @DavidPSamson’s company talking sports business this week on South Beach Sessions with Dan.
🎙 https://t.co/RAjQ87MPqk 🎙 https://t.co/wirHZ6ipfq https://t.co/GkUDwITfpf"	LeBatardShow
2022-04-27 12:42:24+00:00	1519295901830889472	"🪩 #OTLG The SEASON 2 PREMIERE! 🪩
Jess &amp; Kate are giddy over welcoming the iconic Geena Davis, who helps put a bow on Season 1 and addresses the controversial debate: Did Dottie Hinson drop the ball on purpose? Plus, Cheryl Miller pops by!!!🏀
🪩 https://t.co/nSik2Gr3ev https://t.co/URhPTW8QVw"	LeBatardShow
2022-04-27 03:33:51+00:00	1519157853793173504	Thank you for always being true to yourself and revealing how authentic you always are, SeanyG82523862 — Dan https://t.co/2WM2SIIf1Z	LeBatardShow
2022-04-27 03:25:36+00:00	1519155778841726981	What the Heat just did in erasing Trae Young doesn’t have a lot of precedent — Dan https://t.co/6TdByzANuf	LeBatardShow
2022-04-27 02:27:18+00:00	1519141105106886658	A cooler way to answer the call — Dan https://t.co/A9AOWD1mKt	LeBatardShow
2022-04-27 02:23:09+00:00	1519140062914621441	Answering the call — Dan https://t.co/yIvYOsgIrq	LeBatardShow
2022-04-27 02:10:06+00:00	1519136777847590914	@DarthAmin https://t.co/3YznsFmgO8	LeBatardShow
2022-04-27 01:58:24+00:00	1519133832984862721	@HouSeMonEy_1125 @DarthAmin Koncack ain’t walking through that door https://t.co/2eTUTvtA6S	LeBatardShow
2022-04-27 01:35:19+00:00	1519128025572556800	Momma, there goes that man. https://t.co/fVYdlSgH9X	LeBatardShow
2022-04-27 00:52:19+00:00	1519117203743850496	@MichaelRyanRuiz https://t.co/0j2G8YPGz9	LeBatardShow
2022-04-27 00:46:02+00:00	1519115621828542472	cHEAT! — Dan https://t.co/MShjKUEJl3	LeBatardShow
2022-04-27 00:45:12+00:00	1519115409391292418	The fans in the back want smoke 😂 https://t.co/cJW2PWOWBu	LeBatardShow
2022-04-27 00:22:25+00:00	1519109675899359232	https://t.co/7DuQ8CiHeq	LeBatardShow
2022-04-27 00:15:59+00:00	1519108057611001857	😂 https://t.co/XC2A8WnDfy	LeBatardShow
2022-04-26 20:13:18+00:00	1519046986577715200	"#CINEPHILE with @adnansvirk &amp; @__ChrisCote! #RateSubscribeReview
📼 https://t.co/Mgsn9vHKzx 📼 https://t.co/zMN9rZPPCn https://t.co/Aj1QJd5G5R"	LeBatardShow
2022-04-26 19:25:35+00:00	1519034975617789954	@gnapsack Plenty more for you for the next two months — Dan	LeBatardShow
2022-04-26 19:01:29+00:00	1519028910771613696	I wrote a thing about sports. It’s free. Still too expensive for @Stugotz790. But if IT is free, and YOU are free, feel free … — Dan https://t.co/UCExji5Uwc	LeBatardShow
2022-04-26 18:13:52+00:00	1519016927934521344	@hnordlaw311 @cba32124 @PTI @BillSimmons We got your note of critique and jumped into action. I asked mike for our very best stuff so we wouldn’t lose you — Dan.	LeBatardShow
2022-04-26 17:27:04+00:00	1519005149783629824	@JamieOGrady You can’t be serious — Dan	LeBatardShow
2022-04-26 16:08:50+00:00	1518985464916680705	"Florida Man, @__ChrisCote, asked @jontaffer one of the most important questions that he has ever been asked.
💨 https://t.co/9EGhPMyGXd
💨 https://t.co/2MdaM3y5jA https://t.co/4PS4X3qPmd"	LeBatardShow
2022-04-26 16:07:33+00:00	1518985138784419842	#poll Is @jontaffer the greatest for inventing the butt-funnel?	LeBatardShow
2022-04-26 16:04:50+00:00	1518984455507132420	#poll Has Stugotz earned the “we” when it comes to the Jets?	LeBatardShow
2022-04-26 16:02:21+00:00	1518983830941708290	"“I’ve learned to master conflict in a predetermined type of a way.” - @jontaffer. Check out his new book, The Power Of Conflict, #May3rd #BarRescue🔥
📚 https://t.co/9EGhPMyGXd
📺 https://t.co/d2D4xIer00 https://t.co/4qfYm9OmCY"	LeBatardShow
2022-04-26 15:47:26+00:00	1518980079107334146	"#STUPODITY Todd McShay joins Stupodity to kick off Draft Week and get us ready for the NFL Draft. Which players got most upset with Todd's projections, the guys play McShay or McNay and secrets are shared.
🏈 https://t.co/uJ88S9IaNB 🏈 https://t.co/l05RpRhQFQ https://t.co/84voyqcbVb"	LeBatardShow
2022-04-26 15:25:22+00:00	1518974525312020482	"Extra! Extra! Read All About It!
📰 https://t.co/QWVCzD7kdM https://t.co/wWGikJcDxs"	LeBatardShow
2022-04-26 15:24:16+00:00	1518974246881570820	#poll Do you long for the complete game in baseball?	LeBatardShow
2022-04-26 15:03:56+00:00	1518969130795380738	"“We’re opening Pandora’s box…Earth is not going to die before humans do.” - @RonMagill.
🌎 https://t.co/9EGhPMyGXd
📺 https://t.co/2MdaM3y5jA https://t.co/YVHFHrKSMw"	LeBatardShow
2022-04-26 14:41:00+00:00	1518963358829105153	"“I don’t get into politics, but that guy is an effing nut.” - @RonMagill on the President of Brazil opening The Amazon rainforest for business.
📺 https://t.co/9EGhPMyGXd
📺 https://t.co/2MdaM3y5jA https://t.co/4JmZMp1RAG"	LeBatardShow
2022-04-26 14:11:29+00:00	1518955931270549507	"We’re Live💥
📺 https://t.co/9EGhPMzeML
📺 https://t.co/2MdaM3yD98 https://t.co/IOD3VHAjN4"	LeBatardShow
2022-04-26 13:48:40+00:00	1518950190157373440	#poll Is Super Bowl Monday the worst day of the year for farts in cars?	LeBatardShow
2022-04-26 13:31:30+00:00	1518945868422041601	"“F*ck Me.” - @gregcote. ☕️
#CoteIsBack #MusicalFarts
#Bassoons #GregCoteTuesday
🎶 https://t.co/IXUYWx5BME 🎶 https://t.co/6bxxxV5lw7 https://t.co/peFOdycbl8"	LeBatardShow
2022-04-26 12:56:27+00:00	1518937048576581639	#poll Does everyone have the silencer when it comes to farting?	LeBatardShow
2022-04-26 12:55:32+00:00	1518936817529151496	#poll Do you feel bad for a guy who misses 10 straight free throws?	LeBatardShow
2022-04-26 12:54:43+00:00	1518936613870518272	#poll Does a month feel like a season with James Harden?	LeBatardShow
2022-04-26 03:20:23+00:00	1518792075835285506	@getnickwright How is he delusional? He and Durant went there to run the team. — Dan	LeBatardShow
2022-04-26 01:58:15+00:00	1518771406355501056	@DarthAmin https://t.co/jwbr4Wu34q	LeBatardShow
2022-04-26 01:36:47+00:00	1518766003714498561	@DarthAmin The Doctor ain’t walking through that door https://t.co/oxJx2PMrez	LeBatardShow
2022-04-26 01:31:51+00:00	1518764764779921408	@tomhaberstroh @JuJuGotti 💯💯💯	LeBatardShow
2022-04-26 01:29:26+00:00	1518764154521280513	🧹 https://t.co/aJnVqjfZ7B	LeBatardShow
2022-04-26 01:21:52+00:00	1518762252383498240	https://t.co/uKj5NPdniX	LeBatardShow
2022-04-26 01:07:21+00:00	1518758598565892104	There isn’t a lot that will make you feel older than watching Blake Griffin become a guy who runs all over to takes charges. — Dan	LeBatardShow
2022-04-26 01:03:11+00:00	1518757550019293189	His face answered the question 😂😂 https://t.co/8el2npEEW8	LeBatardShow
2022-04-25 17:44:24+00:00	1518647125432836096	@IraSchoffel @NolesHeadlines I’m so sorry. I KNEW it was ira. But I couldn’t read my own handwriting. — Dan	LeBatardShow
2022-04-25 16:29:20+00:00	1518628233465507848	"#SouthBeachSessions John Skipper &amp; @DavidPSamson join Dan to discuss some of the biggest stories across Sports Business &amp; Media including Apple TV and the NFL Sunday Ticket, the Washington Commanders investigation, MLB's resistance to change, and more.
🎙 https://t.co/RAjQ87MPqk https://t.co/FcMdgK1Kam"	LeBatardShow
2022-04-25 15:39:25+00:00	1518615670996578305	"🏀 @JCrossover’s Top 5 Bucket Getters of All-Time #RealHoopersKnow @10DayTony 
🔥 https://t.co/KtERyuNd2h
🎙 https://t.co/fZYlpZvRQm https://t.co/GKBjSdHTqb"	LeBatardShow
2022-04-25 15:29:53+00:00	1518613273331093506	"“One hit wonder.” - @Stugotz790 on Celine Dion while naming his #Top5 Canadians of all time. 🍁🇨🇦🍁🇨🇦🍁🇨🇦
#WeekendObservations 
Brought to you by @MillerLite 
🎵 https://t.co/9Y7nDDlfs7
🍻 https://t.co/2MdaM3y5jA https://t.co/JpuB6S8acV"	LeBatardShow
2022-04-25 15:19:24+00:00	1518610633184497670	"The @F1 minute with @jessica_smetana 🔥
🏎 https://t.co/9Y7nDDlfs7
🏎 https://t.co/2MdaM3y5jA https://t.co/Bf7kSE1MZT"	LeBatardShow
2022-04-25 15:11:12+00:00	1518608570518065154	"“Magic City wings…overrated.” - @MichaelRyanRuiz aims his #HEATCulture at @magicitykitchen. 🤦‍♂️
📺 https://t.co/9Y7nDDlfs7
📺 https://t.co/2MdaM3y5jA https://t.co/qnNNpuTSVL"	LeBatardShow
2022-04-25 14:57:15+00:00	1518605059034169346	"“Why do umpires make sounds instead of just saying ‘strike’?” - @ChrisWittyngham raises a very reasonable question. 😂😂
⚾️ https://t.co/KtERyuNd2h
📺 https://t.co/2MdaM3y5jA https://t.co/99BijoX6Z3"	LeBatardShow
2022-04-25 14:40:07+00:00	1518600749453819906	"Coming up on today’s show…
“@Michael8easley is a bucket.” - @JCrossover #RealHoopersKnow @10DayTony 
🏀 https://t.co/KtERyuNd2h
🎙 https://t.co/fZYlpZvRQm https://t.co/PDbf23wb6l"	LeBatardShow
2022-04-25 14:29:32+00:00	1518598085164912641	#poll Is there ever an 8 run first inning when you need an 8 run first inning?	LeBatardShow
2022-04-25 14:28:48+00:00	1518597901315887104	#poll When you're in a rush is your flight always at the opposite side of the airport?	LeBatardShow
2022-04-25 14:21:38+00:00	1518596099375783936	"“If I’m not coming back a hero, I’m not coming back.” - @DarthAmin on the continued absence of Ben Simmons.
📺 https://t.co/9Y7nDDlfs7
🏀 https://t.co/2MdaM3y5jA https://t.co/7u2xmas4AJ"	LeBatardShow
2022-04-25 14:03:28+00:00	1518591527613779971	"“Aaron Boone made my baby cry and I’m never going to forgive him.” - @billygil 
📺 https://t.co/9Y7nDDlfs7
📺 https://t.co/stBBXWQetK https://t.co/kUvYfU5akN"	LeBatardShow
2022-04-25 13:53:09+00:00	1518588929817169922	"“He was a shitty baseball player.” - @billygil on Aaron Boone as he recaps his trip to Detroit. @SheetsGiggles 😂😂😂
📺 https://t.co/9Y7nDDlfs7
⚾️ https://t.co/2MdaM3y5jA https://t.co/PtUcEdawNW"	LeBatardShow
2022-04-25 13:34:27+00:00	1518584221597585410	"We’re Live ✨
📺 https://t.co/9Y7nDDlfs7
🏆 https://t.co/2MdaM3y5jA https://t.co/XlN05tWcy9"	LeBatardShow
2022-04-25 12:37:37+00:00	1518569921919213568	@Svetz17 @JuJuGotti 💯	LeBatardShow
2022-04-25 12:21:46+00:00	1518565933987639298	https://t.co/EYd6iRv6Xh https://t.co/B0NJLhs8el	LeBatardShow
2022-04-25 12:18:31+00:00	1518565115368546304	"“He’s a Loser.”- @MichaelRyanRuiz on
Trae Young. https://t.co/TEujXHxr2i"	LeBatardShow
2022-04-25 02:15:15+00:00	1518413297212665857	No one makes baseball players as crazy as Angel Hernandez — Dan https://t.co/fehMbn4Fic	LeBatardShow
2022-04-25 00:55:48+00:00	1518393304278351874	Winning Time #HEATCulture https://t.co/KmZHPbNEZe	LeBatardShow
2022-04-24 23:19:41+00:00	1518369114250780672	Meadowlark #Culture Coverage https://t.co/yDvuSs28K8	LeBatardShow
2022-04-24 23:15:51+00:00	1518368151792148480	Meadowlark #Culture Coverage https://t.co/dKIIR62Ky6	LeBatardShow
2022-04-24 21:45:19+00:00	1518345365845684226	⁦@Stugotz790⁩ heady play https://t.co/UKjypATd0E	LeBatardShow
2022-04-24 19:40:34+00:00	1518313971891245057	Steph not signing Denver jerseys 😂 https://t.co/wCjhf2RJc2	LeBatardShow
2022-04-24 16:05:50+00:00	1518259931044061184	This is @JeffreyBinney, not @__ChrisCote @ReneeMontgomery 😂 https://t.co/1TGAeuHpYy	LeBatardShow
2022-04-24 02:36:15+00:00	1518056192811192320	This was three days ago — Dan https://t.co/ZSk8hKOaGj	LeBatardShow
2022-04-24 02:11:23+00:00	1518049936427913221	https://t.co/78ekDVzU35	LeBatardShow
2022-04-24 01:55:17+00:00	1518045886122807300	https://t.co/GBsdzzbMID	LeBatardShow
2022-04-23 23:18:47+00:00	1518006498122768389	.@OldTakesExposed — Dan https://t.co/AN9JF1Xup4	LeBatardShow
2022-04-23 23:13:11+00:00	1518005091864825858	Poor Gobert — Dan	LeBatardShow
2022-04-23 17:59:17+00:00	1517926094267105283	@SomeSportsTalk @JoeSimpsonJr @DavidPSamson @billygil Wasn’t looking to shame you. Should have dmd. Dan	LeBatardShow
2022-04-23 17:48:28+00:00	1517923371853430784	Will @billygil stay for the rest of the double header to possibly witness Cabrera’s historic 600th double? — Dan	LeBatardShow
2022-04-23 17:45:39+00:00	1517922665478213634	@SomeSportsTalk @DavidPSamson @billygil That was the joke. — Dan	LeBatardShow
2022-04-23 17:39:44+00:00	1517921175774679042	https://t.co/qiBo9UQWpb	LeBatardShow
2022-04-23 17:35:27+00:00	1517920096899022849	It took several days. He braved rain/cold/Detroit. And it took several decades. He braved shitty teams/trades/@DavidPSamson. Yeah, he had to go to Detroit to get it but … baseball fan and Marlins fan @billygil finally has witnessed a historic moment sort of by his team? —Dan.	LeBatardShow
2022-04-23 02:52:35+00:00	1517697915573219328	Assault. https://t.co/PfCGCJf69j	LeBatardShow
2022-04-23 02:29:34+00:00	1517692122631188480	https://t.co/mDr2b6PzxV https://t.co/lJqy74bZZi	LeBatardShow
2022-04-23 02:19:17+00:00	1517689535932551168	Texas A&amp;M 2, Arkansas 0, bottom of fifth inning	LeBatardShow
2022-04-23 02:16:04+00:00	1517688725903454211	Braves 3, Marlins 0. Bottom of the 8th	LeBatardShow
2022-04-23 01:23:15+00:00	1517675434829553666	https://t.co/mr3p6DoQFn	LeBatardShow
2022-04-23 00:56:13+00:00	1517668630695186432	Kazaam 🔥 https://t.co/7VQul0eHsn	LeBatardShow
2022-04-23 00:48:46+00:00	1517666756575350789	The face of NBA dominance — Dan https://t.co/6kFdQFwDb6	LeBatardShow
2022-04-23 00:32:16+00:00	1517662605350948865	@SarahSpain Also Cole Hauser https://t.co/DBhc3yda7h	LeBatardShow
2022-04-22 22:44:58+00:00	1517635602426048514	https://t.co/uMLm9kU5WH	LeBatardShow
2022-04-22 22:42:56+00:00	1517635089873657859	https://t.co/K6Ugn2H54a https://t.co/gnmMdQEmYO	LeBatardShow
2022-04-22 18:56:32+00:00	1517578114418761729	Watch only Draymond Green. The thing I love most about what should be just another miss is that Green, who will go into the Hall of Fame, is playing a game of basketball where he totally ignores opponents/teammates/THE BASKET only to keep his eyes on repositioning Steph. — Dan. https://t.co/AnYPdcvCQp	LeBatardShow
2022-04-22 18:39:30+00:00	1517573827454279688	This was a defense of and celebration of Doc Rivers … who has blown more big series leads than any coach ever … for having the genius of calling a play for Embiid … that required something maybe one or two players ever his size and shape could have executed to win a game —Dan https://t.co/H0EdViZzHs	LeBatardShow
2022-04-22 17:42:31+00:00	1517559486122233858	"Polls of The Week 🏁
Presented by @AdvanceAuto 🏁 https://t.co/R5t3puPawy"	LeBatardShow
2022-04-22 17:16:17+00:00	1517552887626452993	Ain’t just fans, @realStanVG. @SHAQ’s every analysis wants more from big, so he goes after Jokic (37-15-5, 14 of 22). @ReggieMillerTNT watches four of HIMSELF darting around Draymond and wants Jokic/Boogie on court together. Game forces players to evolve, not broadcasters — Dan https://t.co/WqDYcnHr0D	LeBatardShow
2022-04-22 14:25:10+00:00	1517509822522044417	@TheNBACentral https://t.co/m7KV3x8QdY	LeBatardShow
2022-04-22 14:13:18+00:00	1517506835464396801	"“Those would be called, my customers…back away.” - Dan defends the audience from a potential @BillyCorben tirade. 😂😂😂 #BecauseMiami @DavidPSamson 
🎙 https://t.co/xK9uARrPwf 🎙 https://t.co/8sdqu4e5LM https://t.co/3dxpWv4vtJ"	LeBatardShow
2022-04-22 14:06:20+00:00	1517505084082503680	"#MysteryCrate The Shipping Container checks in with Billy Gil from Detroit as he hopes to see Miguel Cabrera's 3,000th hit. Plus, the crew dives into Miami regional biases, brain fog, MVP Baseball 2005, and a whole lot more.
🫧 https://t.co/6TsAq9XhHY 🫧 https://t.co/tsBZ0lp0JZ https://t.co/rl4UrkQ1Wo"	LeBatardShow
2022-04-22 13:30:09+00:00	1517495975870353412	"#BecauseMiami @DavidPSamson joins Dan and @BillyCorben to talk about their collaborative mini-documentary about the proposed Freedom Park site at Melreese Country Club.
🏝 https://t.co/xK9uARJqUP 🏝 https://t.co/VFELWD6Kvw https://t.co/aOQaxvqU2o"	LeBatardShow
2022-04-22 05:07:28+00:00	1517369475561144321	Aaron Gordon chasing Steph Curry is what I imagine Hell is like. https://t.co/6CosgahrOZ	LeBatardShow
2022-04-22 03:58:14+00:00	1517352049096237057	This show has been the best of its kind the entire time it has been on air. Never been anything like it and all duplicates pale. The reason? Because Barkey’s point and everything else falls apart on “when a guy is banging you.” And they let it. — Dan https://t.co/sPpkXxIkS8	LeBatardShow
2022-04-22 03:54:46+00:00	1517351176047673344	https://t.co/O2vCgXm4V6	LeBatardShow
2022-04-22 03:49:02+00:00	1517349737040601089	https://t.co/mMmnHG6iuf	LeBatardShow
2022-04-22 03:38:12+00:00	1517347008885010432	I feel bad for Jokic — Dan https://t.co/eyCMgVdSNa	LeBatardShow
2022-04-22 02:09:09+00:00	1517324596550250498	https://t.co/BSSU8N2wja	LeBatardShow
2022-04-22 02:00:56+00:00	1517322531987988481	https://t.co/C5QDi8hIzz	LeBatardShow
2022-04-22 01:44:19+00:00	1517318350342340614	https://t.co/ATZjpki9zX	LeBatardShow
2022-04-21 23:26:58+00:00	1517283781824163841	@AROD @Timberwolves https://t.co/uNYe6VTxUD	LeBatardShow
2022-04-21 20:21:13+00:00	1517237039439265792	https://t.co/Hp2kV7jgah	LeBatardShow
2022-04-21 20:20:07+00:00	1517236763428888576	"Time to play the best game in the history of Earth…✨Will You Attend Their Funeral✨ with @DavidPSamson! 😂😂😂
📺 https://t.co/GZPloB5kwJ
🎙 https://t.co/G1HlIXczEG https://t.co/YPwm15TKes"	LeBatardShow
2022-04-21 19:49:14+00:00	1517228988103602180	😂😂😂 https://t.co/JrXOs4Gfak	LeBatardShow
2022-04-21 19:44:21+00:00	1517227761785618434	https://t.co/itHm8C2IbC https://t.co/5HBeCrO1a8	LeBatardShow
2022-04-21 19:32:04+00:00	1517224669711110148	"“Kevin Durant is not more skilled than Lebron James…he doesn’t have the handles Lebron James has.” - @MichaelRyanRuiz 
📺 https://t.co/U3FWlHkwHA
🏀 https://t.co/rQKWb7ze9I https://t.co/7Eohj6kElt"	LeBatardShow
2022-04-21 16:05:02+00:00	1517172569115217920	Happy 4/21 https://t.co/5sae1JETCi	LeBatardShow
2022-04-21 15:36:39+00:00	1517165424017907722	"“He was THAT good.” - @DavidPSamson shares some of his fondest memories of working with Miguel Cabrera.
📺 https://t.co/GZPloB5kwJ
🎙 https://t.co/G1HlIXczEG https://t.co/xfnJ1OqUSc"	LeBatardShow
2022-04-21 15:13:50+00:00	1517159681046757377	"“Oh, would you stop with that hyperbole…it’s ridiculous.” - @DavidPSamson refuses to give in to the notion that the Miguel Cabrera trade was bad for the Marlins.
📺  https://t.co/GZPloB5kwJ
⚾️ https://t.co/G1HlIXczEG https://t.co/PMgB0bFsTb"	LeBatardShow
2022-04-21 14:48:07+00:00	1517153211760533504	"“I hope that he goes hit less for 4 games.” - Dan on The Duke, @billygil, being sent to Detroit by @SheetsGiggles to see Miguel Cabrera’s 3000th hit.
⚾️ https://t.co/GZPloANJ89
⚾️ https://t.co/2MdaM3PGb8 https://t.co/nhCyi1fF1U"	LeBatardShow
2022-04-21 13:50:28+00:00	1517138701347803138	https://t.co/4RJu4Hvypb https://t.co/zxpNOAYOH8	LeBatardShow
2022-04-21 13:43:24+00:00	1517136922941943812	"#MoCo This week on Montgomery &amp; Co., the host of HBO's Game Theory, @bomani_jones , joins us to talk about how he developed his hit show, no spoilers but he claimed it a DECADE ago!!
👑 https://t.co/DZmK4cEQom 👑 https://t.co/LZeZZAgZCn https://t.co/NlDGOMVMvx"	LeBatardShow
